,feature,icc_value,c_down,c_up,sequence
3746,wavelet-LLH_ngtdm_Contrast,0.88,0.8,0.95,t2w
3747,wavelet-LLH_ngtdm_Strength,0.82,0.7,0.92,t2w
3748,wavelet-LLH_gldm_DependenceEntropy,0.99,0.97,0.99,t2w
3749,wavelet-LLH_gldm_DependenceNonUniformity,0.99,0.99,1.0,t2w
3750,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,t2w
3751,wavelet-LLH_gldm_DependenceVariance,0.99,0.98,1.0,t2w
3752,wavelet-LLH_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,t2w
3753,wavelet-LLH_gldm_GrayLevelVariance,0.98,0.96,0.99,t2w
3754,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.57,0.4,0.77,t2w
3755,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,t2w
3756,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.54,0.37,0.75,t2w
3757,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.86,0.77,0.94,t2w
3758,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.8,0.68,0.91,t2w
3759,wavelet-LLH_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,t2w
3760,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.71,0.56,0.86,t2w
3761,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.63,0.46,0.81,t2w
3762,wavelet-LHL_firstorder_10Percentile,1.0,0.99,1.0,t2w
3763,wavelet-LHL_firstorder_90Percentile,1.0,0.99,1.0,t2w
3764,wavelet-LHL_firstorder_Energy,1.0,0.99,1.0,t2w
3765,wavelet-LHL_firstorder_Entropy,0.99,0.98,1.0,t2w
3766,wavelet-LHL_firstorder_InterquartileRange,1.0,0.99,1.0,t2w
3767,wavelet-LHL_firstorder_Kurtosis,0.86,0.76,0.94,t2w
3768,wavelet-LHL_firstorder_Maximum,0.81,0.68,0.91,t2w
3769,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.99,0.98,1.0,t2w
3770,wavelet-LHL_firstorder_Mean,0.74,0.6,0.88,t2w
3771,wavelet-LHL_firstorder_Median,0.88,0.79,0.95,t2w
3772,wavelet-LHL_firstorder_Minimum,0.91,0.83,0.96,t2w
3773,wavelet-LHL_firstorder_Range,0.91,0.83,0.96,t2w
3774,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,t2w
3775,wavelet-LHL_firstorder_RootMeanSquared,0.92,0.85,0.96,t2w
3776,wavelet-LHL_firstorder_Skewness,0.74,0.59,0.88,t2w
3777,wavelet-LHL_firstorder_TotalEnergy,1.0,0.99,1.0,t2w
3778,wavelet-LHL_firstorder_Uniformity,0.99,0.99,1.0,t2w
3779,wavelet-LHL_firstorder_Variance,0.95,0.91,0.98,t2w
3780,wavelet-LHL_glcm_Autocorrelation,0.9,0.82,0.96,t2w
3781,wavelet-LHL_glcm_ClusterProminence,0.69,0.53,0.85,t2w
3782,wavelet-LHL_glcm_ClusterShade,0.65,0.48,0.83,t2w
3783,wavelet-LHL_glcm_ClusterTendency,0.93,0.87,0.97,t2w
3784,wavelet-LHL_glcm_Contrast,0.95,0.91,0.98,t2w
3785,wavelet-LHL_glcm_Correlation,0.92,0.86,0.97,t2w
3786,wavelet-LHL_glcm_DifferenceAverage,0.99,0.98,0.99,t2w
3787,wavelet-LHL_glcm_DifferenceEntropy,0.99,0.98,1.0,t2w
3788,wavelet-LHL_glcm_DifferenceVariance,0.93,0.87,0.97,t2w
3789,wavelet-LHL_glcm_Id,0.99,0.99,1.0,t2w
3790,wavelet-LHL_glcm_Idm,0.99,0.99,1.0,t2w
3791,wavelet-LHL_glcm_Idmn,0.84,0.72,0.93,t2w
3792,wavelet-LHL_glcm_Idn,0.86,0.76,0.94,t2w
3793,wavelet-LHL_glcm_Imc1,0.94,0.88,0.97,t2w
3794,wavelet-LHL_glcm_Imc2,0.94,0.89,0.98,t2w
3795,wavelet-LHL_glcm_InverseVariance,1.0,0.99,1.0,t2w
3796,wavelet-LHL_glcm_JointAverage,0.9,0.83,0.96,t2w
3797,wavelet-LHL_glcm_JointEnergy,1.0,0.99,1.0,t2w
3798,wavelet-LHL_glcm_JointEntropy,0.99,0.98,1.0,t2w
3799,wavelet-LHL_glcm_MCC,0.64,0.47,0.82,t2w
3800,wavelet-LHL_glcm_MaximumProbability,1.0,0.99,1.0,t2w
3801,wavelet-LHL_glcm_SumAverage,0.9,0.83,0.96,t2w
3802,wavelet-LHL_glcm_SumEntropy,0.99,0.98,1.0,t2w
3803,wavelet-LHL_glcm_SumSquares,0.94,0.89,0.97,t2w
3804,wavelet-LHL_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,t2w
3805,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,1.0,t2w
3806,wavelet-LHL_glrlm_GrayLevelVariance,0.94,0.89,0.98,t2w
3807,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.9,0.82,0.96,t2w
3808,wavelet-LHL_glrlm_LongRunEmphasis,1.0,0.99,1.0,t2w
3809,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.81,0.69,0.92,t2w
3810,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.85,0.75,0.94,t2w
3811,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.85,0.75,0.94,t2w
3812,wavelet-LHL_glrlm_RunEntropy,0.97,0.94,0.99,t2w
3813,wavelet-LHL_glrlm_RunLengthNonUniformity,0.98,0.97,0.99,t2w
3814,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.99,0.98,0.99,t2w
3815,wavelet-LHL_glrlm_RunPercentage,0.99,0.98,1.0,t2w
3816,wavelet-LHL_glrlm_RunVariance,1.0,0.99,1.0,t2w
3817,wavelet-LHL_glrlm_ShortRunEmphasis,0.99,0.98,1.0,t2w
3818,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.92,0.85,0.96,t2w
3819,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.85,0.74,0.93,t2w
3820,wavelet-LHL_glszm_GrayLevelNonUniformity,0.95,0.92,0.98,t2w
3821,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.98,0.96,0.99,t2w
3822,wavelet-LHL_glszm_GrayLevelVariance,0.92,0.86,0.97,t2w
3823,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.9,0.82,0.96,t2w
3824,wavelet-LHL_glszm_LargeAreaEmphasis,0.99,0.98,1.0,t2w
3825,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.86,0.76,0.94,t2w
3826,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.85,0.74,0.93,t2w
3827,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.78,0.64,0.9,t2w
3828,wavelet-LHL_glszm_SizeZoneNonUniformity,0.87,0.77,0.94,t2w
3829,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.9,0.83,0.96,t2w
3830,wavelet-LHL_glszm_SmallAreaEmphasis,0.91,0.85,0.96,t2w
3831,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.91,0.84,0.96,t2w
3832,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.66,0.5,0.84,t2w
3833,wavelet-LHL_glszm_ZoneEntropy,0.95,0.91,0.98,t2w
3834,wavelet-LHL_glszm_ZonePercentage,0.97,0.94,0.99,t2w
3835,wavelet-LHL_glszm_ZoneVariance,0.99,0.98,1.0,t2w
3836,wavelet-LHL_ngtdm_Busyness,0.88,0.79,0.95,t2w
3837,wavelet-LHL_ngtdm_Coarseness,0.99,0.98,1.0,t2w
3838,wavelet-LHL_ngtdm_Complexity,0.9,0.82,0.96,t2w
3839,wavelet-LHL_ngtdm_Contrast,0.8,0.67,0.91,t2w
3840,wavelet-LHL_ngtdm_Strength,0.87,0.78,0.95,t2w
3841,wavelet-LHL_gldm_DependenceEntropy,0.99,0.97,0.99,t2w
3842,wavelet-LHL_gldm_DependenceNonUniformity,1.0,0.99,1.0,t2w
3843,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.97,0.95,0.99,t2w
3844,wavelet-LHL_gldm_DependenceVariance,0.96,0.92,0.98,t2w
3845,wavelet-LHL_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,t2w
3846,wavelet-LHL_gldm_GrayLevelVariance,0.95,0.9,0.98,t2w
3847,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.9,0.82,0.96,t2w
3848,wavelet-LHL_gldm_LargeDependenceEmphasis,0.99,0.99,1.0,t2w
3849,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.84,0.72,0.93,t2w
3850,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.85,0.75,0.94,t2w
3851,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.86,0.75,0.94,t2w
3852,wavelet-LHL_gldm_SmallDependenceEmphasis,0.97,0.95,0.99,t2w
3853,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.94,0.88,0.97,t2w
3854,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.75,0.6,0.88,t2w
3855,wavelet-LHH_firstorder_10Percentile,0.99,0.99,1.0,t2w
3856,wavelet-LHH_firstorder_90Percentile,0.99,0.99,1.0,t2w
3857,wavelet-LHH_firstorder_Energy,1.0,0.99,1.0,t2w
3858,wavelet-LHH_firstorder_Entropy,0.99,0.98,1.0,t2w
3859,wavelet-LHH_firstorder_InterquartileRange,1.0,0.99,1.0,t2w
3860,wavelet-LHH_firstorder_Kurtosis,0.72,0.57,0.87,t2w
3861,wavelet-LHH_firstorder_Maximum,0.79,0.66,0.9,t2w
3862,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.99,0.98,1.0,t2w
3863,wavelet-LHH_firstorder_Mean,0.23,0.11,0.45,t2w
3864,wavelet-LHH_firstorder_Median,0.75,0.61,0.89,t2w
3865,wavelet-LHH_firstorder_Minimum,0.82,0.69,0.92,t2w
3866,wavelet-LHH_firstorder_Range,0.83,0.72,0.93,t2w
3867,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,t2w
3868,wavelet-LHH_firstorder_RootMeanSquared,0.94,0.88,0.97,t2w
3869,wavelet-LHH_firstorder_Skewness,0.47,0.3,0.7,t2w
3870,wavelet-LHH_firstorder_TotalEnergy,1.0,0.99,1.0,t2w
3871,wavelet-LHH_firstorder_Uniformity,0.99,0.99,1.0,t2w
3872,wavelet-LHH_firstorder_Variance,0.96,0.93,0.99,t2w
3873,wavelet-LHH_glcm_Autocorrelation,0.75,0.6,0.88,t2w
3874,wavelet-LHH_glcm_ClusterProminence,0.79,0.66,0.91,t2w
3875,wavelet-LHH_glcm_ClusterShade,0.19,0.09,0.41,t2w
3876,wavelet-LHH_glcm_ClusterTendency,0.96,0.92,0.98,t2w
3877,wavelet-LHH_glcm_Contrast,0.94,0.9,0.98,t2w
3878,wavelet-LHH_glcm_Correlation,0.95,0.9,0.98,t2w
3879,wavelet-LHH_glcm_DifferenceAverage,0.98,0.97,0.99,t2w
3880,wavelet-LHH_glcm_DifferenceEntropy,0.99,0.98,1.0,t2w
3881,wavelet-LHH_glcm_DifferenceVariance,0.91,0.84,0.96,t2w
3882,wavelet-LHH_glcm_Id,0.99,0.99,1.0,t2w
3883,wavelet-LHH_glcm_Idm,0.99,0.99,1.0,t2w
3884,wavelet-LHH_glcm_Idmn,0.83,0.71,0.92,t2w
3885,wavelet-LHH_glcm_Idn,0.83,0.72,0.93,t2w
3886,wavelet-LHH_glcm_Imc1,0.88,0.79,0.95,t2w
3887,wavelet-LHH_glcm_Imc2,0.91,0.84,0.96,t2w
3888,wavelet-LHH_glcm_InverseVariance,0.98,0.96,0.99,t2w
3889,wavelet-LHH_glcm_JointAverage,0.8,0.68,0.91,t2w
3890,wavelet-LHH_glcm_JointEnergy,0.99,0.99,1.0,t2w
3891,wavelet-LHH_glcm_JointEntropy,0.99,0.98,1.0,t2w
3892,wavelet-LHH_glcm_MCC,0.7,0.54,0.85,t2w
3893,wavelet-LHH_glcm_MaximumProbability,0.99,0.99,1.0,t2w
3894,wavelet-LHH_glcm_SumAverage,0.8,0.68,0.91,t2w
3895,wavelet-LHH_glcm_SumEntropy,0.99,0.98,1.0,t2w
3896,wavelet-LHH_glcm_SumSquares,0.95,0.91,0.98,t2w
3897,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,t2w
3898,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,1.0,t2w
3899,wavelet-LHH_glrlm_GrayLevelVariance,0.95,0.92,0.98,t2w
3900,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.75,0.6,0.88,t2w
3901,wavelet-LHH_glrlm_LongRunEmphasis,1.0,0.99,1.0,t2w
3902,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.63,0.46,0.81,t2w
3903,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.86,0.76,0.94,t2w
3904,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.83,0.72,0.93,t2w
3905,wavelet-LHH_glrlm_RunEntropy,0.97,0.94,0.99,t2w
3906,wavelet-LHH_glrlm_RunLengthNonUniformity,0.99,0.98,1.0,t2w
3907,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.98,0.97,0.99,t2w
3908,wavelet-LHH_glrlm_RunPercentage,0.99,0.98,1.0,t2w
3909,wavelet-LHH_glrlm_RunVariance,1.0,0.99,1.0,t2w
3910,wavelet-LHH_glrlm_ShortRunEmphasis,0.99,0.98,1.0,t2w
3911,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.78,0.64,0.9,t2w
3912,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.82,0.71,0.92,t2w
3913,wavelet-LHH_glszm_GrayLevelNonUniformity,0.97,0.95,0.99,t2w
3914,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.96,0.93,0.99,t2w
3915,wavelet-LHH_glszm_GrayLevelVariance,0.9,0.82,0.96,t2w
3916,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.75,0.61,0.89,t2w
3917,wavelet-LHH_glszm_LargeAreaEmphasis,0.99,0.99,1.0,t2w
3918,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.79,0.65,0.9,t2w
3919,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.93,0.88,0.97,t2w
3920,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.78,0.65,0.9,t2w
3921,wavelet-LHH_glszm_SizeZoneNonUniformity,0.94,0.89,0.97,t2w
3922,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.94,0.9,0.98,t2w
3923,wavelet-LHH_glszm_SmallAreaEmphasis,0.95,0.9,0.98,t2w
3924,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.78,0.65,0.9,t2w
3925,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.75,0.6,0.88,t2w
3926,wavelet-LHH_glszm_ZoneEntropy,0.93,0.88,0.97,t2w
3927,wavelet-LHH_glszm_ZonePercentage,0.98,0.97,0.99,t2w
3928,wavelet-LHH_glszm_ZoneVariance,0.99,0.99,1.0,t2w
3929,wavelet-LHH_ngtdm_Busyness,0.92,0.85,0.96,t2w
3930,wavelet-LHH_ngtdm_Coarseness,0.99,0.98,1.0,t2w
3931,wavelet-LHH_ngtdm_Complexity,0.83,0.72,0.93,t2w
3932,wavelet-LHH_ngtdm_Contrast,0.81,0.68,0.91,t2w
3933,wavelet-LHH_ngtdm_Strength,0.83,0.72,0.93,t2w
3934,wavelet-LHH_gldm_DependenceEntropy,0.99,0.97,0.99,t2w
3935,wavelet-LHH_gldm_DependenceNonUniformity,1.0,0.99,1.0,t2w
3936,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.98,0.96,0.99,t2w
3937,wavelet-LHH_gldm_DependenceVariance,0.98,0.96,0.99,t2w
3938,wavelet-LHH_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,t2w
3939,wavelet-LHH_gldm_GrayLevelVariance,0.96,0.92,0.98,t2w
3940,wavelet-LHH_gldm_HighGrayLevelEmphasis,0.75,0.6,0.88,t2w
3941,wavelet-LHH_gldm_LargeDependenceEmphasis,0.99,0.98,1.0,t2w
3942,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.67,0.5,0.84,t2w
3943,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.85,0.75,0.94,t2w
3944,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.84,0.72,0.93,t2w
3945,wavelet-LHH_gldm_SmallDependenceEmphasis,0.99,0.97,0.99,t2w
3946,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.88,0.79,0.95,t2w
3947,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.75,0.61,0.88,t2w
3948,wavelet-HLL_firstorder_10Percentile,1.0,0.99,1.0,t2w
3949,wavelet-HLL_firstorder_90Percentile,1.0,0.99,1.0,t2w
3950,wavelet-HLL_firstorder_Energy,1.0,0.99,1.0,t2w
3951,wavelet-HLL_firstorder_Entropy,0.99,0.97,0.99,t2w
3952,wavelet-HLL_firstorder_InterquartileRange,1.0,0.99,1.0,t2w
3953,wavelet-HLL_firstorder_Kurtosis,0.58,0.41,0.78,t2w
3954,wavelet-HLL_firstorder_Maximum,0.71,0.55,0.86,t2w
3955,wavelet-HLL_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,t2w
3956,wavelet-HLL_firstorder_Mean,0.86,0.75,0.94,t2w
3957,wavelet-HLL_firstorder_Median,0.92,0.86,0.97,t2w
3958,wavelet-HLL_firstorder_Minimum,0.78,0.64,0.9,t2w
3959,wavelet-HLL_firstorder_Range,0.77,0.63,0.9,t2w
3960,wavelet-HLL_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,t2w
3961,wavelet-HLL_firstorder_RootMeanSquared,0.81,0.68,0.91,t2w
3962,wavelet-HLL_firstorder_Skewness,0.58,0.41,0.78,t2w
3963,wavelet-HLL_firstorder_TotalEnergy,1.0,0.99,1.0,t2w
3964,wavelet-HLL_firstorder_Uniformity,0.99,0.98,1.0,t2w
3965,wavelet-HLL_firstorder_Variance,0.98,0.96,0.99,t2w
3966,wavelet-HLL_glcm_Autocorrelation,0.71,0.55,0.86,t2w
3967,wavelet-HLL_glcm_ClusterProminence,0.6,0.43,0.79,t2w
3968,wavelet-HLL_glcm_ClusterShade,0.6,0.43,0.8,t2w
3969,wavelet-HLL_glcm_ClusterTendency,0.97,0.95,0.99,t2w
3970,wavelet-HLL_glcm_Contrast,0.98,0.97,0.99,t2w
3971,wavelet-HLL_glcm_Correlation,0.97,0.94,0.99,t2w
3972,wavelet-HLL_glcm_DifferenceAverage,0.99,0.99,1.0,t2w
3973,wavelet-HLL_glcm_DifferenceEntropy,0.99,0.98,1.0,t2w
3974,wavelet-HLL_glcm_DifferenceVariance,0.96,0.93,0.99,t2w
3975,wavelet-HLL_glcm_Id,0.99,0.99,1.0,t2w
3976,wavelet-HLL_glcm_Idm,0.99,0.99,1.0,t2w
3977,wavelet-HLL_glcm_Idmn,0.92,0.85,0.97,t2w
3978,wavelet-HLL_glcm_Idn,0.87,0.78,0.95,t2w
3979,wavelet-HLL_glcm_Imc1,0.96,0.93,0.99,t2w
3980,wavelet-HLL_glcm_Imc2,0.96,0.93,0.98,t2w
3981,wavelet-HLL_glcm_InverseVariance,1.0,0.99,1.0,t2w
3982,wavelet-HLL_glcm_JointAverage,0.8,0.67,0.91,t2w
3983,wavelet-HLL_glcm_JointEnergy,0.99,0.99,1.0,t2w
3984,wavelet-HLL_glcm_JointEntropy,0.99,0.98,1.0,t2w
3985,wavelet-HLL_glcm_MCC,0.68,0.51,0.84,t2w
3986,wavelet-HLL_glcm_MaximumProbability,0.99,0.98,1.0,t2w
3987,wavelet-HLL_glcm_SumAverage,0.8,0.67,0.91,t2w
3988,wavelet-HLL_glcm_SumEntropy,0.99,0.98,1.0,t2w
3989,wavelet-HLL_glcm_SumSquares,0.97,0.95,0.99,t2w
3990,wavelet-HLL_glrlm_GrayLevelNonUniformity,0.99,0.99,1.0,t2w
3991,wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,1.0,t2w
3992,wavelet-HLL_glrlm_GrayLevelVariance,0.95,0.9,0.98,t2w
3993,wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.71,0.55,0.86,t2w
3994,wavelet-HLL_glrlm_LongRunEmphasis,0.99,0.98,1.0,t2w
3995,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,0.71,0.55,0.86,t2w
3996,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.96,0.93,0.99,t2w
3997,wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.96,0.93,0.98,t2w
3998,wavelet-HLL_glrlm_RunEntropy,0.95,0.9,0.98,t2w
3999,wavelet-HLL_glrlm_RunLengthNonUniformity,0.98,0.96,0.99,t2w
4000,wavelet-HLL_glrlm_RunLengthNonUniformityNormalized,0.93,0.88,0.97,t2w
4001,wavelet-HLL_glrlm_RunPercentage,0.96,0.93,0.98,t2w
4002,wavelet-HLL_glrlm_RunVariance,0.99,0.98,1.0,t2w
4003,wavelet-HLL_glrlm_ShortRunEmphasis,0.95,0.92,0.98,t2w
4004,wavelet-HLL_glrlm_ShortRunHighGrayLevelEmphasis,0.71,0.56,0.86,t2w
4005,wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.96,0.92,0.98,t2w
4006,wavelet-HLL_glszm_GrayLevelNonUniformity,0.98,0.97,0.99,t2w
4007,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,0.87,0.77,0.94,t2w
4008,wavelet-HLL_glszm_GrayLevelVariance,0.69,0.52,0.85,t2w
4009,wavelet-HLL_glszm_HighGrayLevelZoneEmphasis,0.71,0.55,0.86,t2w
4010,wavelet-HLL_glszm_LargeAreaEmphasis,0.99,0.98,1.0,t2w
4011,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,0.9,0.82,0.96,t2w
4012,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.95,0.99,t2w
4013,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.97,0.95,0.99,t2w
4014,wavelet-HLL_glszm_SizeZoneNonUniformity,0.85,0.74,0.93,t2w
4015,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,0.8,0.67,0.91,t2w
4016,wavelet-HLL_glszm_SmallAreaEmphasis,0.79,0.66,0.9,t2w
4017,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,0.67,0.51,0.84,t2w
4018,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,0.97,0.94,0.99,t2w
4019,wavelet-HLL_glszm_ZoneEntropy,0.92,0.86,0.97,t2w
4020,wavelet-HLL_glszm_ZonePercentage,0.97,0.95,0.99,t2w
4021,wavelet-HLL_glszm_ZoneVariance,0.99,0.98,1.0,t2w
4022,wavelet-HLL_ngtdm_Busyness,0.97,0.94,0.99,t2w
4023,wavelet-HLL_ngtdm_Coarseness,0.99,0.97,0.99,t2w
4024,wavelet-HLL_ngtdm_Complexity,0.7,0.54,0.86,t2w
4025,wavelet-HLL_ngtdm_Contrast,0.92,0.85,0.97,t2w
4026,wavelet-HLL_ngtdm_Strength,0.64,0.47,0.82,t2w
4027,wavelet-HLL_gldm_DependenceEntropy,0.95,0.91,0.98,t2w
4028,wavelet-HLL_gldm_DependenceNonUniformity,1.0,0.99,1.0,t2w
4029,wavelet-HLL_gldm_DependenceNonUniformityNormalized,0.86,0.76,0.94,t2w
4030,wavelet-HLL_gldm_DependenceVariance,0.83,0.72,0.93,t2w
4031,wavelet-HLL_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,t2w
4032,wavelet-HLL_gldm_GrayLevelVariance,0.96,0.92,0.98,t2w
4033,wavelet-HLL_gldm_HighGrayLevelEmphasis,0.71,0.55,0.86,t2w
4034,wavelet-HLL_gldm_LargeDependenceEmphasis,0.97,0.94,0.99,t2w
4035,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.71,0.55,0.86,t2w
4036,wavelet-HLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.96,0.93,0.98,t2w
4037,wavelet-HLL_gldm_LowGrayLevelEmphasis,0.96,0.93,0.98,t2w
4038,wavelet-HLL_gldm_SmallDependenceEmphasis,0.95,0.91,0.98,t2w
4039,wavelet-HLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.72,0.57,0.87,t2w
4040,wavelet-HLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.94,0.9,0.98,t2w
4041,wavelet-HLH_firstorder_10Percentile,1.0,0.99,1.0,t2w
4042,wavelet-HLH_firstorder_90Percentile,1.0,0.99,1.0,t2w
4043,wavelet-HLH_firstorder_Energy,1.0,0.99,1.0,t2w
4044,wavelet-HLH_firstorder_Entropy,0.98,0.97,0.99,t2w
4045,wavelet-HLH_firstorder_InterquartileRange,0.99,0.99,1.0,t2w
4046,wavelet-HLH_firstorder_Kurtosis,0.88,0.8,0.95,t2w
4047,wavelet-HLH_firstorder_Maximum,0.78,0.65,0.9,t2w
4048,wavelet-HLH_firstorder_MeanAbsoluteDeviation,0.99,0.99,1.0,t2w
4049,wavelet-HLH_firstorder_Mean,0.27,0.14,0.51,t2w
4050,wavelet-HLH_firstorder_Median,0.7,0.54,0.86,t2w
4051,wavelet-HLH_firstorder_Minimum,0.82,0.71,0.92,t2w
4052,wavelet-HLH_firstorder_Range,0.84,0.73,0.93,t2w
4053,wavelet-HLH_firstorder_RobustMeanAbsoluteDeviation,1.0,0.99,1.0,t2w
4054,wavelet-HLH_firstorder_RootMeanSquared,0.86,0.76,0.94,t2w
4055,wavelet-HLH_firstorder_Skewness,0.34,0.19,0.58,t2w
4056,wavelet-HLH_firstorder_TotalEnergy,1.0,0.99,1.0,t2w
4057,wavelet-HLH_firstorder_Uniformity,0.98,0.97,0.99,t2w
4058,wavelet-HLH_firstorder_Variance,0.99,0.98,1.0,t2w
4059,wavelet-HLH_glcm_Autocorrelation,0.74,0.59,0.88,t2w
4060,wavelet-HLH_glcm_ClusterProminence,0.9,0.83,0.96,t2w
4061,wavelet-HLH_glcm_ClusterShade,0.34,0.19,0.58,t2w
4062,wavelet-HLH_glcm_ClusterTendency,0.98,0.96,0.99,t2w
4063,wavelet-HLH_glcm_Contrast,0.98,0.97,0.99,t2w
4064,wavelet-HLH_glcm_Correlation,0.99,0.98,1.0,t2w
4065,wavelet-HLH_glcm_DifferenceAverage,0.99,0.98,1.0,t2w
4066,wavelet-HLH_glcm_DifferenceEntropy,0.99,0.98,1.0,t2w
4067,wavelet-HLH_glcm_DifferenceVariance,0.98,0.96,0.99,t2w
4068,wavelet-HLH_glcm_Id,0.99,0.98,1.0,t2w
4069,wavelet-HLH_glcm_Idm,0.99,0.98,1.0,t2w
4070,wavelet-HLH_glcm_Idmn,0.94,0.89,0.98,t2w
4071,wavelet-HLH_glcm_Idn,0.9,0.82,0.96,t2w
4072,wavelet-HLH_glcm_Imc1,0.97,0.94,0.99,t2w
4073,wavelet-HLH_glcm_Imc2,0.96,0.93,0.98,t2w
4074,wavelet-HLH_glcm_InverseVariance,0.99,0.98,1.0,t2w
